,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_eta,param_refresh_leaf,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
31,0.5406906127929687,0.009812514855728323,0.013792276382446289,0.0015992821006536925,gbtree,1.0,1,1.0,"{'booster': 'gbtree', 'eta': 1.0, 'refresh_leaf': 1, 'subsample': 1.0}",-0.2551181758825518,0.17048391333892698,0.5215678374355419,-0.5359284872537369,-7.989389859296704,-1.6176769543317047,3.2062239186252657,23,0.9986250872086008,0.9978988035820674,0.9985751749059774,0.9981879671803442,0.9981851399349249,0.9982944345623828,0.0002712750650491821
32,5.349138641357422,1.232677511227592,0.03597726821899414,0.0008965007612457218,dart,0.25,0,0.25,"{'booster': 'dart', 'eta': 0.25, 'refresh_leaf': 0, 'subsample': 0.25}",0.2594481157873607,0.6727189124672105,0.6396315256127446,-3.6611415092290303,-103.1506828965332,-21.048005170378982,41.08358242280918,49,0.9929807976220053,0.9938067121559051,0.9946381638982629,0.9931705948386337,0.9920379898398469,0.9933268516709308,0.0008666187471584626
33,5.531632757186889,1.0657681846148088,0.03797836303710937,0.0031606009324525374,dart,0.25,0,0.5,"{'booster': 'dart', 'eta': 0.25, 'refresh_leaf': 0, 'subsample': 0.5}",0.3392968295547065,0.6811548489923825,0.5095550733720976,-1.009407272324645,-15.362680433776394,-2.9684161908363706,6.225947644837873,29,0.9982367231296702,0.9973814018002504,0.9981563898204451,0.9975541210075916,0.9975557946256968,0.9977768860767308,0.00034939568556045537
34,5.358931350708008,1.0834755345739973,0.03697848320007324,0.0008942557713422145,dart,0.25,0,0.75,"{'booster': 'dart', 'eta': 0.25, 'refresh_leaf': 0, 'subsample': 0.75}",0.0947987448697416,0.7317210307915469,0.532615753022339,0.40975591279294066,-1.9276931601402563,-0.03176034373273762,0.9702514354381828,5,0.9985343593240442,0.9977806730055981,0.9984886197364098,0.9980017673055964,0.9979850548686453,0.9981580948480587,0.0002992156546312922
35,5.384717416763306,1.1172076942156228,0.034179973602294925,0.0014691526445367858,dart,0.25,0,1.0,"{'booster': 'dart', 'eta': 0.25, 'refresh_leaf': 0, 'subsample': 1.0}",0.038781046170938804,0.5872112040274496,0.5797387485757732,0.5015743861516275,-0.23831452828983712,0.2937981713271904,0.33442542850060525,1,0.9985896352651716,0.997884727735638,0.9985695795548754,0.9981653688522205,0.9981585736787247,0.998273577017326,0.0002696845776165717
36,5.348337936401367,1.08538693858993,0.035178852081298825,0.0011655744369228527,dart,0.25,1,0.25,"{'booster': 'dart', 'eta': 0.25, 'refresh_leaf': 1, 'subsample': 0.25}",0.2594481157873607,0.6727189124672105,0.6396315256127446,-3.6611415092290303,-103.1506828965332,-21.048005170378982,41.08358242280918,49,0.9929807976220053,0.9938067121559051,0.9946381638982629,0.9931705948386337,0.9920379898398469,0.9933268516709308,0.0008666187471584626
37,5.289171457290649,1.0976889320608474,0.0373781681060791,0.0023313203671523064,dart,0.25,1,0.5,"{'booster': 'dart', 'eta': 0.25, 'refresh_leaf': 1, 'subsample': 0.5}",0.3392968295547065,0.6811548489923825,0.5095550733720976,-1.009407272324645,-15.362680433776394,-2.9684161908363706,6.225947644837873,29,0.9982367231296702,0.9973814018002504,0.9981563898204451,0.9975541210075916,0.9975557946256968,0.9977768860767308,0.00034939568556045537
38,5.523437118530273,1.0810079067549023,0.03478050231933594,0.0013258996390724405,dart,0.25,1,0.75,"{'booster': 'dart', 'eta': 0.25, 'refresh_leaf': 1, 'subsample': 0.75}",0.0947987448697416,0.7317210307915469,0.532615753022339,0.40975591279294066,-1.9276931601402563,-0.03176034373273762,0.9702514354381828,5,0.9985343593240442,0.9977806730055981,0.9984886197364098,0.9980017673055964,0.9979850548686453,0.9981580948480587,0.0002992156546312922
39,5.348738002777099,1.0875736282305881,0.03457999229431152,0.0010185237569308068,dart,0.25,1,1.0,"{'booster': 'dart', 'eta': 0.25, 'refresh_leaf': 1, 'subsample': 1.0}",0.038781046170938804,0.5872112040274496,0.5797387485757732,0.5015743861516275,-0.23831452828983712,0.2937981713271904,0.33442542850060525,1,0.9985896352651716,0.997884727735638,0.9985695795548754,0.9981653688522205,0.9981585736787247,0.998273577017326,0.0002696845776165717
40,5.452477693557739,1.0264506551901795,0.036578941345214847,0.0016239445854528416,dart,0.5,0,0.25,"{'booster': 'dart', 'eta': 0.5, 'refresh_leaf': 0, 'subsample': 0.25}",0.4862440148620668,0.6597382772330406,0.4070672660196035,-18.966953512342116,-152.88802190839914,-34.06038517252531,59.8912026422814,51,0.9964507180079808,0.9956232023430772,0.9959936464175483,0.9942958665784359,0.9937104595839101,0.9952147785861903,0.0010400352164101068
41,5.404906320571899,1.189710701160039,0.03577880859375,0.0007476404967515041,dart,0.5,0,0.5,"{'booster': 'dart', 'eta': 0.5, 'refresh_leaf': 0, 'subsample': 0.5}",0.36820656815444286,0.6672655537284622,0.6423634335020199,-7.306058280247926,-21.022662679011425,-5.330177080774885,8.417485911179357,37,0.9985183711605715,0.9975305151182032,0.9982875555439454,0.9978683755785966,0.9978597066962753,0.9980129048195184,0.00034870831155780536
42,5.42969126701355,1.1793090294339492,0.03457965850830078,0.0013562060467992296,dart,0.5,0,0.75,"{'booster': 'dart', 'eta': 0.5, 'refresh_leaf': 0, 'subsample': 0.75}",0.20903291674195934,0.7481741997036746,0.45930944609723734,-0.24040037029720707,-2.737299482482048,-0.31223665804727674,1.2551945428777882,13,0.9986154428312517,0.9978486537970684,0.9985190046885389,0.9981312118770893,0.9981308964514198,0.9982490419290736,0.00028116985752612276
43,5.603390312194824,1.3724371002863764,0.03418045043945313,0.0013252455008374994,dart,0.5,0,1.0,"{'booster': 'dart', 'eta': 0.5, 'refresh_leaf': 0, 'subsample': 1.0}",-0.0011926427681197005,0.48032506476341874,0.48592580496552806,0.15428182710185523,-2.4055423243699834,-0.25724045406146023,1.0905421567870404,9,0.9986244955605799,0.9978986976813145,0.9985749697032877,0.9981875217532018,0.9981843638593764,0.998294009711552,0.0002712168552237347
